0.518000	32	149
0.518000	33	127
0.518000	34	117
0.518000	35	94
0.518000	36	68
0.518000	37	63
0.518000	38	48
0.518000	39	38
0.518000	40	38
0.518000	41	19
0.518000	42	21
0.518000	43	7
0.518000	44	4
0.518000	45	7
0.519000	2	8899
0.519000	3	5755
0.519000	4	4103
0.519000	5	2989
0.519000	6	2293
0.519000	7	1824
0.519000	8	1404
0.519000	9	1191
0.519000	10	1044
0.519000	11	876
0.519000	12	770
0.519000	13	682
0.519000	14	578
0.519000	15	566
0.519000	16	524
0.519000	17	476
0.519000	18	408
0.519000	19	389
0.519000	20	387
0.519000	21	310
0.519000	22	316
0.519000	23	292
0.519000	24	296
0.519000	25	248
0.519000	26	222
0.519000	27	227
0.519000	28	207
0.519000	29	182
0.519000	30	164
0.519000	31	133
0.519000	32	155
0.519000	33	130
0.519000	34	116
0.519000	35	97
0.519000	36	71
0.519000	37	65
0.519000	38	53
0.519000	39	39
0.519000	40	37
0.519000	41	21
0.519000	42	20
0.519000	43	7
0.519000	44	5
0.519000	45	7
0.520000	2	8832
0.520000	3	5710
0.520000	4	4099
0.520000	5	2972
0.520000	6	2288
0.520000	7	1809
0.520000	8	1404
0.520000	9	1187
0.520000	10	1050
0.520000	11	873
0.520000	12	768
0.520000	13	682
0.520000	14	584
0.520000	15	567
0.520000	16	517
0.520000	17	467
0.520000	18	410
0.520000	19	392
0.520000	20	386
0.520000	21	309
0.520000	22	314
0.520000	23	295
0.520000	24	299
0.520000	25	259
0.520000	26	223
0.520000	27	225
0.520000	28	207
0.520000	29	185
0.520000	30	167
0.520000	31	139
0.520000	32	157
0.520000	33	132
0.520000	34	119
0.520000	35	93
0.520000	36	79
0.520000	37	67
0.520000	38	54
0.520000	39	40
0.520000	40	40
0.520000	41	22
0.520000	42	21
0.520000	43	7
0.520000	44	5
0.520000	45	7
0.521000	2	8796
0.521000	3	5692
0.521000	4	4084
0.521000	5	2956
0.521000	6	2273
0.521000	7	1798
0.521000	8	1400
0.521000	9	1185
0.521000	10	1048
0.521000	11	862
0.521000	12	778
0.521000	13	682
0.521000	14	577
0.521000	15	567
0.521000	16	514
0.521000	17	467
0.521000	18	413
0.521000	19	398
0.521000	20	382
0.521000	21	321
0.521000	22	316
0.521000	23	293
0.521000	24	301
0.521000	25	260
0.521000	26	222
0.521000	27	225
0.521000	28	216
0.521000	29	181
0.521000	30	173
0.521000	31	133
0.521000	32	163
0.521000	33	134
0.521000	34	124
0.521000	35	92
0.521000	36	81
0.521000	37	70
0.521000	38	56
0.521000	39	43
0.521000	40	41
0.521000	41	23
0.521000	42	21
0.521000	43	8
0.521000	44	5
0.521000	45	7
0.522000	2	8742
0.522000	3	5668
0.522000	4	4041
0.522000	5	2947
0.522000	6	2277
0.522000	7	1798
0.522000	8	1396
0.522000	9	1187
0.522000	10	1036
0.522000	11	877
0.522000	12	775
0.522000	13	685
0.522000	14	576
0.522000	15	558
0.522000	16	510
0.522000	17	462
0.522000	18	414
0.522000	19	407
0.522000	20	375
0.522000	21	327
0.522000	22	317
0.522000	23	298
0.522000	24	294
0.522000	25	272
0.522000	26	223
0.522000	27	228
0.522000	28	211
0.522000	29	176
0.522000	30	185
0.522000	31	139
0.522000	32	164
0.522000	33	136
0.522000	34	121
0.522000	35	95
0.522000	36	82
0.522000	37	74
0.522000	38	54
0.522000	39	51
0.522000	40	38
0.522000	41	26
0.522000	42	21
0.522000	43	10
0.522000	44	5
0.522000	45	7
0.523000	2	8697
0.523000	3	5619
0.523000	4	4013
0.523000	5	2948
0.523000	6	2263
0.523000	7	1785
0.523000	8	1394
0.523000	9	1194
0.523000	10	1013
0.523000	11	870
0.523000	12	768
0.523000	13	694
0.523000	14	571
0.523000	15	575
0.523000	16	511
0.523000	17	458
0.523000	18	409
0.523000	19	401
0.523000	20	380
0.523000	21	336
0.523000	22	314
0.523000	23	295
0.523000	24	291
0.523000	25	284
0.523000	26	230
0.523000	27	233
0.523000	28	208
0.523000	29	177
0.523000	30	186
0.523000	31	140
0.523000	32	164
0.523000	33	138
0.523000	34	122
0.523000	35	102
0.523000	36	87
0.523000	37	75
0.523000	38	54
0.523000	39	53
0.523000	40	39
0.523000	41	31
0.523000	42	22
0.523000	43	10
0.523000	44	5
0.523000	45	7
0.524000	2	8633
0.524000	3	5593
0.524000	4	3997
0.524000	5	2943
0.524000	6	2254
0.524000	7	1773
0.524000	8	1393
0.524000	9	1190
0.524000	10	1004
0.524000	11	871
0.524000	12	773
0.524000	13	684
0.524000	14	568
0.524000	15	571
0.524000	16	514
0.524000	17	457
0.524000	18	415
0.524000	19	399
0.524000	20	388
0.524000	21	332
0.524000	22	324
0.524000	23	297
0.524000	24	295
0.524000	25	284
0.524000	26	231
0.524000	27	237
0.524000	28	205
0.524000	29	178
0.524000	30	187
0.524000	31	142
0.524000	32	165
0.524000	33	138
0.524000	34	125
0.524000	35	102
0.524000	36	94
0.524000	37	80
0.524000	38	58
0.524000	39	50
0.524000	40	41
0.524000	41	32
0.524000	42	23
0.524000	43	11
0.524000	44	5
0.524000	45	7
0.525000	2	8576
0.525000	3	5573
0.525000	4	3980
0.525000	5	2944
0.525000	6	2234
0.525000	7	1772
0.525000	8	1393
0.525000	9	1186
0.525000	10	997
0.525000	11	867
0.525000	12	766
0.525000	13	678
0.525000	14	567
0.525000	15	576
0.525000	16	511
0.525000	17	462
0.525000	18	411
0.525000	19	405
0.525000	20	382
0.525000	21	340
0.525000	22	324
0.525000	23	301
0.525000	24	290
0.525000	25	279
0.525000	26	227
0.525000	27	237
0.525000	28	214
0.525000	29	185
0.525000	30	189
0.525000	31	145
0.525000	32	169
0.525000	33	135
0.525000	34	122
0.525000	35	111
0.525000	36	97
0.525000	37	81
0.525000	38	57
0.525000	39	55
0.525000	40	40
0.525000	41	35
0.525000	42	26
0.525000	43	11
0.525000	44	8
0.525000	45	6
0.525000	46	1
0.526000	2	8542
0.526000	3	5547
0.526000	4	3959
0.526000	5	2917
0.526000	6	2224
0.526000	7	1759
0.526000	8	1391
0.526000	9	1186
0.526000	10	998
0.526000	11	873
0.526000	12	765
0.526000	13	679
0.526000	14	576
0.526000	15	569
0.526000	16	515
0.526000	17	463
0.526000	18	410
0.526000	19	399
0.526000	20	383
0.526000	21	335
0.526000	22	321
0.526000	23	308
0.526000	24	298
0.526000	25	271
0.526000	26	229
0.526000	27	243
0.526000	28	218
0.526000	29	184
0.526000	30	196
0.526000	31	152
0.526000	32	166
0.526000	33	140
0.526000	34	127
0.526000	35	107
0.526000	36	96
0.526000	37	84
0.526000	38	64
0.526000	39	50
0.526000	40	45
0.526000	41	37
0.526000	42	25
0.526000	43	13
0.526000	44	8
0.526000	45	6
0.526000	46	1
0.527000	2	8498
0.527000	3	5522
0.527000	4	3940
0.527000	5	2902
0.527000	6	2222
0.527000	7	1755
0.527000	8	1374
0.527000	9	1188
0.527000	10	1005
0.527000	11	864
0.527000	12	767
0.527000	13	670
0.527000	14	572
0.527000	15	565
0.527000	16	519
0.527000	17	473
0.527000	18	406
0.527000	19	402
0.527000	20	390
0.527000	21	337
0.527000	22	319
0.527000	23	301
0.527000	24	305
0.527000	25	276
0.527000	26	226
0.527000	27	247
0.527000	28	214
0.527000	29	193
0.527000	30	196
0.527000	31	156
0.527000	32	165
0.527000	33	145
0.527000	34	127
0.527000	35	108
0.527000	36	98
0.527000	37	85
0.527000	38	67
0.527000	39	52
0.527000	40	46
0.527000	41	39
0.527000	42	27
0.527000	43	12
0.527000	44	8
0.527000	45	7
0.527000	46	1
0.528000	2	8457
0.528000	3	5499
0.528000	4	3931
0.528000	5	2891
0.528000	6	2210
0.528000	7	1745
0.528000	8	1359
0.528000	9	1197
0.528000	10	1005
0.528000	11	855
0.528000	12	767
0.528000	13	669
0.528000	14	582
0.528000	15	550
0.528000	16	531
0.528000	17	481
0.528000	18	409
0.528000	19	395
0.528000	20	381
0.528000	21	338
0.528000	22	322
0.528000	23	307
0.528000	24	310
0.528000	25	276
0.528000	26	232
0.528000	27	242
0.528000	28	210
0.528000	29	200
0.528000	30	199
0.528000	31	166
0.528000	32	164
0.528000	33	145
0.528000	34	125
0.528000	35	107
0.528000	36	103
0.528000	37	85
0.528000	38	74
0.528000	39	52
0.528000	40	43
0.528000	41	39
0.528000	42	29
0.528000	43	14
0.528000	44	7
0.528000	45	9
0.528000	46	1
0.529000	2	8405
0.529000	3	5482
0.529000	4	3911
0.529000	5	2873
0.529000	6	2198
0.529000	7	1733
0.529000	8	1357
0.529000	9	1194
0.529000	10	1003
0.529000	11	846
0.529000	12	773
0.529000	13	674
0.529000	14	575
0.529000	15	551
0.529000	16	536
0.529000	17	472
0.529000	18	416
0.529000	19	395
0.529000	20	384
0.529000	21	342
0.529000	22	326
0.529000	23	308
0.529000	24	316
0.529000	25	271
0.529000	26	232
0.529000	27	238
0.529000	28	211
0.529000	29	207
0.529000	30	200
0.529000	31	173
0.529000	32	169
0.529000	33	142
0.529000	34	129
0.529000	35	109
0.529000	36	102
0.529000	37	90
0.529000	38	74
0.529000	39	50
0.529000	40	47
0.529000	41	41
0.529000	42	28
0.529000	43	16
0.529000	44	8
0.529000	45	9
0.529000	46	1
0.530000	2	8363
0.530000	3	5464
0.530000	4	3898
0.530000	5	2852
0.530000	6	2187
0.530000	7	1731
0.530000	8	1365
0.530000	9	1174
0.530000	10	1010
0.530000	11	828
0.530000	12	779
0.530000	13	673
0.530000	14	579
0.530000	15	545
0.530000	16	530
0.530000	17	477
0.530000	18	413
0.530000	19	406
0.530000	20	380
0.530000	21	350
0.530000	22	322
0.530000	23	311
0.530000	24	308
0.530000	25	273
0.530000	26	239
0.530000	27	238
0.530000	28	214
0.530000	29	213
0.530000	30	202
0.530000	31	172
0.530000	32	174
0.530000	33	146
0.530000	34	125
0.530000	35	112
0.530000	36	102
0.530000	37	92
0.530000	38	77
0.530000	39	56
0.530000	40	48
0.530000	41	41
0.530000	42	29
0.530000	43	17
0.530000	44	9
0.530000	45	9
0.530000	46	1
0.531000	2	8333
0.531000	3	5425
0.531000	4	3878
0.531000	5	2840
0.531000	6	2175
0.531000	7	1733
0.531000	8	1355
0.531000	9	1171
0.531000	10	1011
0.531000	11	824
0.531000	12	772
0.531000	13	670
0.531000	14	581
0.531000	15	540
0.531000	16	533
0.531000	17	478
0.531000	18	416
0.531000	19	403
0.531000	20	381
0.531000	21	342
0.531000	22	329
0.531000	23	311
0.531000	24	315
0.531000	25	277
0.531000	26	239
0.531000	27	242
0.531000	28	208
0.531000	29	216
0.531000	30	212
0.531000	31	171
0.531000	32	175
0.531000	33	145
0.531000	34	126
0.531000	35	117
0.531000	36	103
0.531000	37	94
0.531000	38	79
0.531000	39	56
0.531000	40	53
0.531000	41	43
0.531000	42	31
0.531000	43	19
0.531000	44	9
0.531000	45	9
0.531000	46	1
0.532000	2	8292
0.532000	3	5401
0.532000	4	3853
0.532000	5	2829
0.532000	6	2161
0.532000	7	1731
0.532000	8	1343
0.532000	9	1163
0.532000	10	1011
0.532000	11	825
0.532000	12	766
0.532000	13	667
0.532000	14	586
0.532000	15	545
0.532000	16	528
0.532000	17	481
0.532000	18	415
0.532000	19	405
0.532000	20	381
0.532000	21	346
0.532000	22	330
0.532000	23	309
0.532000	24	305
0.532000	25	280
0.532000	26	243
0.532000	27	250
0.532000	28	204
0.532000	29	217
0.532000	30	217
0.532000	31	177
0.532000	32	174
0.532000	33	151
0.532000	34	128
0.532000	35	116
0.532000	36	107
0.532000	37	101
0.532000	38	81
0.532000	39	55
0.532000	40	56
0.532000	41	46
0.532000	42	29
0.532000	43	21
0.532000	44	9
0.532000	45	9
0.532000	46	1
0.533000	2	8233
0.533000	3	5385
0.533000	4	3823
0.533000	5	2799
0.533000	6	2165
0.533000	7	1716
0.533000	8	1339
0.533000	9	1155
0.533000	10	1011
0.533000	11	824
0.533000	12	772
0.533000	13	671
0.533000	14	580
0.533000	15	552
0.533000	16	528
0.533000	17	480
0.533000	18	408
0.533000	19	404
0.533000	20	374
0.533000	21	354
0.533000	22	329
0.533000	23	316
0.533000	24	302
0.533000	25	280
0.533000	26	245
0.533000	27	251
0.533000	28	218
0.533000	29	217
0.533000	30	223
0.533000	31	179
0.533000	32	169
0.533000	33	150
0.533000	34	133
0.533000	35	116
0.533000	36	114
0.533000	37	101
0.533000	38	84
0.533000	39	59
0.533000	40	57
0.533000	41	45
0.533000	42	28
0.533000	43	21
0.533000	44	10
0.533000	45	10
0.533000	46	2
0.534000	2	8183
0.534000	3	5354
0.534000	4	3803
0.534000	5	2780
0.534000	6	2138
0.534000	7	1714
0.534000	8	1333
0.534000	9	1164
0.534000	10	1010
0.534000	11	813
0.534000	12	777
0.534000	13	675
0.534000	14	587
0.534000	15	553
0.534000	16	522
