749	589
750	544
751	538
752	518
753	562
754	535
755	510
756	557
757	545
758	497
759	534
760	578
761	525
762	541
763	508
764	543
765	499
766	517
767	474
768	515
769	477
770	516
771	495
772	452
773	516
774	513
775	490
776	490
777	474
778	498
779	493
780	498
781	480
782	471
783	460
784	525
785	488
786	477
787	471
788	501
789	524
790	456
791	505
792	458
793	478
794	474
795	486
796	492
797	464
798	456
799	467
800	462
801	456
802	494
803	485
804	459
805	495
806	476
807	466
808	440
809	432
810	448
811	451
812	446
813	421
814	422
815	441
816	484
817	450
818	417
819	487
820	426
821	461
822	453
823	439
824	453
825	446
826	447
827	446
828	444
829	416
830	415
831	412
832	444
833	448
834	433
835	425
836	445
837	433
838	444
839	365
840	421
841	392
842	402
843	426
844	406
845	395
846	431
847	423
848	430
849	421
850	419
851	454
852	421
853	404
854	406
855	404
856	393
857	409
858	420
859	442
860	411
861	412
862	437
863	392
864	453
865	392
866	430
867	376
868	404
869	388
870	381
871	356
872	432
873	452
874	384
875	373
876	399
877	391
878	386
879	406
880	360
881	389
882	423
883	373
884	361
885	391
886	405
887	411
888	342
889	382
890	396
891	388
892	324
893	384
894	379
895	368
896	375
897	375
898	372
899	377
900	390
901	356
902	342
903	370
904	364
905	345
906	373
907	350
908	353
909	383
910	317
911	392
912	366
913	370
914	346
915	360
916	359
917	342
918	342
919	338
920	365
921	301
922	355
923	350
924	344
925	371
926	356
927	375
928	365
929	387
930	335
931	358
932	338
933	344
934	336
935	327
936	359
937	344
938	330
939	357
940	313
941	307
942	374
943	353
944	348
945	316
946	344
947	344
948	333
949	339
950	338
951	324
952	339
953	298
954	313
955	322
956	347
957	330
958	335
959	329
960	328
961	347
962	331
963	312
964	356
965	333
966	346
967	307
968	304
969	298
970	348
971	321
972	302
973	308
974	334
975	322
976	314
977	290
978	327
979	336
980	300
981	313
982	313
983	299
984	323
985	310
986	316
987	293
988	271
989	298
990	325
991	326
992	312
993	274
994	282
995	269
996	272
997	292
998	295
999	309
1000	311
1001	319
1002	314
1003	304
1004	296
1005	312
1006	298
1007	291
1008	281
1009	290
1010	276
1011	288
1012	314
1013	331
1014	292
1015	303
1016	317
1017	287
1018	314
1019	294
1020	280
1021	287
1022	293
1023	325
1024	287
1025	288
1026	289
1027	297
1028	289
1029	292
1030	250
1031	295
1032	268
1033	297
1034	262
1035	304
1036	269
1037	307
1038	296
1039	283
1040	301
1041	292
1042	267
1043	292
1044	266
1045	285
1046	272
1047	279
1048	261
1049	282
1050	312
1051	289
1052	283
1053	274
1054	263
1055	267
1056	275
1057	265
1058	304
1059	270
1060	289
1061	289
1062	265
1063	243
1064	266
1065	266
1066	268
1067	250
1068	256
1069	238
1070	286
1071	252
1072	266
1073	244
1074	240
1075	273
1076	272
1077	265
1078	271
1079	281
1080	257
1081	282
1082	277
1083	260
1084	277
1085	225
1086	248
1087	285
1088	265
1089	239
1090	256
1091	282
1092	257
1093	246
1094	232
1095	272
1096	259
1097	256
1098	281
1099	273
1100	273
1101	256
1102	248
1103	236
1104	234
1105	230
1106	255
1107	244
1108	259
1109	236
1110	264
1111	252
1112	261
1113	255
1114	248
1115	243
1116	249
1117	264
1118	277
1119	242
1120	273
1121	211
1122	253
1123	258
1124	244
1125	227
1126	231
1127	257
1128	272
1129	226
1130	239
1131	230
1132	253
1133	260
1134	232
1135	224
1136	255
1137	237
1138	229
1139	243
1140	242
1141	250
1142	231
1143	250
1144	228
1145	225
1146	241
1147	233
1148	273
1149	233
1150	257
1151	230
1152	232
1153	211
1154	227
1155	242
1156	235
1157	236
1158	222
1159	242
1160	238
1161	245
1162	260
1163	210
1164	257
1165	216
1166	237
1167	233
1168	214
1169	203
1170	224
1171	201
1172	216
1173	225
1174	231
1175	222
1176	210
1177	212
1178	254
1179	230
1180	208
1181	219
1182	216
1183	235
1184	204
1185	218
1186	221
1187	184
1188	211
1189	230
1190	203
1191	211
1192	214
1193	231
1194	204
1195	217
1196	201
1197	233
1198	210
1199	212
1200	218
1201	216
1202	204
1203	210
1204	205
1205	209
1206	203
1207	210
1208	201
1209	213
1210	204
1211	234
1212	220
1213	202
1214	197
1215	212
1216	196
1217	193
1218	206
1219	211
1220	198
1221	208
1222	215
1223	225
1224	200
1225	196
1226	227
1227	197
1228	225
1229	200
1230	216
1231	182
1232	208
1233	204
1234	217
1235	194
1236	226
1237	181
1238	203
1239	218
1240	218
1241	205
1242	211
1243	211
1244	199
1245	215
1246	232
1247	188
1248	198
1249	198
1250	194
1251	187
1252	181
1253	178
1254	237
1255	187
1256	184
1257	200
1258	214
1259	182
1260	190
1261	180
1262	192
1263	180
1264	175
1265	191
1266	186
1267	199
1268	191
1269	191
1270	187
1271	202
1272	200
1273	185
1274	182
1275	218
1276	185
1277	203
1278	190
1279	226
1280	195
1281	174
1282	202
1283	203
1284	220
1285	188
1286	169
1287	173
1288	201
1289	195
1290	187
1291	183
1292	193
1293	184
1294	173
1295	186
1296	180
1297	194
1298	193
1299	168
1300	171
1301	176
1302	189
1303	194
1304	166
1305	194
1306	193
1307	188
1308	176
1309	197
1310	209
1311	182
1312	178
1313	181
1314	189
1315	179
1316	185
1317	177
1318	177
1319	185
1320	158
1321	177
1322	176
1323	196
1324	176
1325	199
1326	166
1327	184
1328	182
1329	167
1330	154
1331	180
1332	164
1333	168
1334	160
1335	176
1336	175
1337	191
1338	172
1339	183
1340	168
1341	180
1342	153
1343	158
1344	169
1345	158
1346	166
1347	186
1348	197
1349	171
1350	191
1351	171
1352	166
1353	173
1354	173
1355	189
1356	156
1357	171
1358	157
1359	175
1360	170
1361	170
1362	174
1363	164
1364	186
1365	184
1366	173
1367	139
1368	150
1369	150
1370	174
1371	156
1372	167
1373	170
1374	169
1375	155
1376	168
1377	198
1378	154
1379	153
1380	157
1381	179
1382	162
1383	161
1384	156
1385	170
1386	151
1387	168
1388	161
1389	176
1390	174
1391	157
1392	137
1393	194
1394	166
1395	152
1396	182
1397	160
1398	163
1399	183
1400	161
1401	163
1402	164
1403	154
1404	166
1405	166
1406	159
1407	196
1408	187
1409	159
1410	157
1411	150
1412	149
1413	136
1414	145
1415	143
1416	156
1417	147
1418	153
1419	165
1420	140
1421	160
1422	176
1423	133
1424	159
1425	123
1426	148
1427	133
1428	169
1429	163
1430	169
1431	138
1432	159
1433	132
1434	191
1435	156
1436	163
1437	151
1438	175
1439	165
1440	136
1441	142
1442	151
1443	144
1444	125
1445	147
1446	143
1447	146
1448	156
1449	162
1450	140
1451	152
1452	122
1453	146
1454	166
1455	167
1456	147
1457	150
1458	129
1459	167
1460	148
1461	169
1462	138
1463	135
1464	123
1465	130
1466	133
1467	150
1468	126
1469	147
1470	176
1471	130
1472	149
1473	130
1474	143
1475	129
1476	128
1477	120
1478	135
1479	142
1480	160
1481	147
1482	135
1483	164
1484	147
1485	145
1486	156
1487	147
1488	149
1489	146
1490	149
1491	141
1492	143
1493	147
1494	130
1495	144
1496	127
1497	142
1498	141
1499	121
1500	136
1501	160
1502	133
1503	134
1504	139
1505	116
1506	129
1507	134
1508	141
1509	136
1510	154
1511	133
1512	117
1513	113
1514	150
1515	145
1516	152
1517	133
1518	150
1519	139
1520	131
1521	131
1522	133
1523	137
1524	130
1525	133
1526	137
1527	131
1528	126
1529	128
1530	136
1531	142
1532	138
1533	133
1534	115
1535	104
1536	136
1537	121
1538	131
1539	116
1540	133
1541	151
1542	139
1543	128
1544	116
1545	148
1546	143
1547	140
1548	139
1549	115
1550	118
1551	113
1552	144
1553	137
1554	109
1555	117
1556	131
1557	119
1558	122
1559	109
1560	125
1561	124
1562	144
1563	100
1564	108
1565	133
1566	120
1567	125
1568	118
1569	109
1570	130
1571	130
1572	128
1573	124
1574	128
1575	140
1576	156
1577	136
1578	135
1579	118
1580	125
1581	122
1582	146
1583	117
1584	121
1585	141
1586	121
1587	146
1588	111
1589	118
1590	132
1591	132
1592	127
1593	126
1594	128
1595	123
1596	141
1597	141
1598	133
1599	126
1600	108
1601	97
1602	120
1603	111
1604	112
1605	128
1606	124
1607	131
1608	123
1609	126
1610	127
1611	140
1612	127
1613	119
1614	117
1615	113
1616	147
1617	123
1618	124
1619	123
1620	121
1621	137
1622	109
1623	127
1624	110
1625	109
1626	121
1627	110
1628	137
1629	127
1630	123
1631	129
1632	118
1633	133
1634	109
1635	115
1636	109
1637	116
1638	127
1639	120
1640	113
1641	115
1642	119
1643	134
1644	121
1645	140
1646	117
1647	132
1648	116
1649	102
1650	133
1651	139
1652	105
1653	110
1654	106
1655	96
1656	114
1657	113
1658	126
1659	106
1660	103
1661	107
1662	113
1663	109
1664	108
1665	113
1666	101
1667	104
1668	106
1669	94
1670	88
1671	120
1672	132
1673	117
1674	103
1675	116
1676	122
1677	123
1678	113
1679	96
1680	107
1681	114
1682	111
1683	116
1684	93
1685	114
1686	100
1687	124
1688	108
1689	107
1690	100
1691	104
1692	95
1693	124
1694	95
1695	99
1696	114
1697	107
1698	112
1699	101
1700	130
1701	116
1702	102
1703	138
1704	113
1705	109
1706	101
1707	114
1708	119
1709	83
1710	101
1711	115
1712	102
1713	129
1714	101
1715	102
1716	84
1717	117
1718	93
1719	120
1720	91
1721	113
1722	116
1723	113
1724	119
1725	113
1726	98
1727	123
1728	99
1729	117
1730	116
1731	101
1732	107
1733	117
1734	94
1735	103
1736	106
1737	90
1738	113
1739	107
1740	103
1741	106
1742	90
1743	99
1744	107
1745	114
1746	104
1747	100
1748	117
1749	98
1750	98
1751	108
1752	96
1753	120
1754	100
1755	116
1756	88
1757	116
1758	90
1759	119
1760	91
1761	110
1762	93
1763	103
1764	119
1765	86
1766	116
1767	101
1768	98
1769	91
1770	101
1771	94
1772	90
1773	97
1774	95
1775	89
1776	103
1777	111
1778	99
1779	101
1780	99
1781	83
1782	114
1783	106
1784	108
1785	92
1786	111
1787	114
1788	117
1789	83
1790	106
1791	107
1792	108
1793	105
1794	111
1795	109
1796	103
1797	103
1798	97
1799	105
1800	78
1801	87
1802	104
1803	86
1804	108
1805	117
1806	108
1807	93
1808	91
1809	91
1810	97
1811	94
1812	91
1813	81
1814	107
1815	84
1816	112
1817	93
1818	92
1819	102
1820	91
1821	92
1822	117
1823	98
1824	86
1825	99
1826	100
1827	91
1828	104
1829	92
1830	115
1831	79
1832	101
1833	107
1834	80
1835	91
1836	104
1837	104
1838	88
1839	80
1840	115
1841	99
1842	93
1843	100
1844	73
1845	102
1846	84
1847	94
1848	105
1849	95
1850	92
1851	99
1852	90
1853	112
1854	93
1855	96
1856	89
1857	87
1858	101
1859	89
1860	97
1861	98
1862	92
1863	78
1864	83
1865	88
1866	106
1867	78
1868	76
1869	98
1870	90
1871	82
1872	91
1873	78
1874	92
1875	80
1876	92
1877	112
1878	88
1879	76
1880	81
1881	99
1882	103
1883	81
1884	83
1885	78
1886	82
1887	87
1888	105
1889	102
1890	85
1891	87
1892	87
1893	94
1894	80
1895	87
1896	83
1897	84
1898	83
1899	87
1900	90
1901	88
1902	98
1903	106
1904	82
1905	89
1906	71
1907	94
1908	83
1909	89
1910	91
1911	75
1912	88
1913	74
1914	102
1915	76
1916	62
1917	74
1918	85
1919	89
1920	87
1921	78
1922	95
1923	79
1924	95
1925	89
1926	88
1927	93
1928	106
1929	91
1930	92
1931	97
1932	77
1933	95
1934	92
1935	93
1936	91
1937	93
1938	79
1939	82
1940	91
1941	81
1942	77
1943	88
1944	71
1945	78
1946	104
1947	81
1948	91
1949	95
1950	94
1951	92
1952	71
1953	75
1954	87
1955	86
1956	95
1957	82
1958	97
1959	71
1960	84
1961	78
1962	78
1963	92
1964	85
1965	98
1966	71
1967	78
1968	80
1969	100
1970	78
1971	88
1972	82
1973	81
1974	72
1975	78
1976	78
1977	72
1978	82
1979	92
1980	80
1981	84
1982	87
1983	85
1984	82
1985	82
1986	80
1987	81
1988	78
1989	94
1990	90
1991	97
1992	84
1993	74
1994	81
1995	81
1996	65
1997	75
1998	86
1999	79
2000	86
2001	67
2002	67
2003	97
2004	86
2005	86
2006	82
2007	93
2008	83
2009	99
2010	81
2011	88
2012	76
2013	80
2014	86
2015	69
2016	69
2017	70
2018	84
2019	66
2020	75
2021	74
2022	77
2023	67
2024	94
2025	88
2026	71
2027	70
2028	88
2029	75
2030	73
2031	83
2032	63
2033	75
2034	57
2035	71
2036	71
2037	81
2038	72
2039	98
2040	98
2041	86
2042	95
2043	65
2044	63
2045	85
2046	72
2047	73
2048	83
2049	81
2050	90
2051	75
2052	77
2053	83
2054	70
2055	90
2056	67
2057	76
2058	73
2059	61
2060	77
2061	68
2062	84
2063	70
2064	80
2065	72
2066	74
2067	63
2068	71
2069	87
2070	81
2071	83
2072	80
2073	91
2074	83
2075	73
2076	74
2077	67
2078	56
2079	73
2080	65
2081	65
2082	93
2083	81
2084	80
2085	70
2086	81
2087	87
2088	70
2089	71
2090	76
2091	81
2092	87
2093	81
2094	85
2095	84
2096	71
2097	61
2098	73
2099	84
2100	61
2101	87
2102	86
2103	61
2104	60
2105	77
2106	68
2107	77
2108	77
2109	85
2110	89
2111	82
2112	81
2113	82
2114	72
2115	63
2116	88
2117	55
2118	68
2119	81
2120	72
2121	87
2122	66
2123	80
2124	83
2125	70
2126	67
2127	71
2128	64
2129	69
2130	73
2131	71
2132	65
2133	59
2134	63
2135	81
2136	77
2137	78
2138	71
2139	58
2140	73
2141	69
2142	84
2143	67
2144	68
2145	79
2146	78
2147	64
2148	69
2149	70
2150	73
2151	87
2152	67
2153	68
2154	67
2155	60
2156	69
2157	71
2158	63
2159	75
2160	67
2161	74
2162	66
2163	60
2164	67
2165	72
2166	66
2167	71
2168	69
2169	95
2170	73
2171	58
2172	64
2173	74
2174	69
2175	66
2176	78
2177	54
2178	80
2179	89
2180	72
2181	78
2182	75
2183	77
2184	75
2185	65
2186	68
2187	75
2188	61
2189	65
2190	56
2191	67
2192	55
2193	59
2194	65
2195	62
2196	73
2197	78
2198	57
2199	68
2200	65
2201	97
2202	64
2203	57
2204	69
2205	79
2206	75
2207	82
2208	79
2209	76
2210	70
2211	63
2212	66
2213	63
2214	59
2215	80
2216	67
2217	68
2218	62
2219	71
2220	64
2221	62
2222	71
2223	60
2224	59
2225	68
2226	64
2227	60
2228	63
2229	77
2230	67
2231	80
2232	70
2233	75
2234	52
2235	51
2236	66
2237	60
2238	60
2239	61
2240	66
2241	70
2242	59
2243	63
2244	57
2245	58
2246	63
2247	82
2248	54
2249	60
2250	58
2251	65
2252	80
2253	68
2254	61
2255	60
2256	74
2257	57
2258	60
2259	72
2260	67
2261	72
2262	67
2263	68
2264	74
2265	66
2266	59
2267	44
2268	58
2269	53
2270	63
2271	72
2272	51
2273	59
2274	71
2275	67
2276	58
2277	59
2278	54
2279	51
2280	61
2281	62
2282	68
2283	69
2284	69
2285	59
2286	70
2287	64
2288	70
2289	47
2290	63
2291	71
2292	67
2293	59
2294	58
2295	59
2296	58
2297	58
2298	54
2299	62
2300	63
2301	63
2302	62
2303	48
2304	48
2305	59
2306	58
2307	65
2308	63
2309	69
2310	64
2311	64
2312	61
2313	60
2314	57
2315	58
2316	57
2317	71
2318	65
2319	68
2320	64
2321	55
2322	62
2323	54
2324	62
2325	57
2326	49
2327	66
2328	51
2329	53
2330	58
2331	51
2332	66
2333	58
2334	52
2335	64
2336	56
2337	84
2338	64
2339	62
2340	60
2341	51
2342	53
2343	59
2344	59
2345	65
2346	71
2347	47
2348	53
2349	57
2350	65
2351	62
2352	69
2353	52
2354	57
2355	56
2356	51
2357	60
2358	62
2359	55
2360	44
2361	48
2362	62
2363	67
2364	56
2365	53
2366	66
2367	45
2368	71
2369	48
2370	63
2371	69
2372	57
2373	63
2374	60
2375	58
2376	56
2377	71
2378	47
2379	58
2380	70
2381	56
2382	56
2383	75
2384	45
2385	48
2386	52
2387	57
2388	58
2389	60
2390	62
2391	69
2392	52
2393	61
2394	52
2395	55
2396	42
2397	70
2398	65
2399	74
2400	50
2401	60
2402	52
2403	50
2404	56
2405	43
2406	63
2407	58
2408	50
2409	59
2410	45
2411	46
2412	54
2413	62
2414	58
2415	50
2416	52
2417	55
2418	52
2419	60
2420	70
2421	63
2422	48
2423	57
2424	62
2425	68
2426	50
2427	71
2428	64
2429	55
2430	51
2431	44
2432	47
2433	54
2434	51
2435	52
2436	54
2437	46
2438	51
2439	51
2440	60
2441	55
2442	41
2443	44
2444	56
2445	54
2446	58
2447	54
2448	39
2449	47
2450	38
2451	55
2452	48
2453	63
2454	59
2455	64
2456	47
2457	55
2458	58
2459	64
2460	60
2461	72
2462	50
2463	50
2464	58
2465	53
2466	55
2467	57
2468	59
2469	60
2470	46
2471	58
2472	51
2473	55
2474	48
2475	44
2476	57
2477	44
2478	52
2479	57
2480	39
2481	50
2482	47
2483	54
2484	48
2485	51
2486	51
2487	46
2488	49
2489	57
2490	43
2491	42
2492	62
2493	56
2494	59
2495	44
2496	53
2497	62
2498	59
2499	55
2500	56
2501	55
2502	49
2503	50
2504	53
2505	37
2506	49
2507	50
2508	44
2509	61
2510	43
2511	55
2512	50
2513	52
2514	64
2515	43
2516	45
2517	53
2518	44
2519	50
2520	54
2521	61
2522	38
2523	43
2524	54
2525	64
2526	47
2527	50
2528	53
2529	45
2530	62
2531	50
2532	57
2533	48
2534	54
2535	47
2536	66
2537	50
2538	48
2539	44
2540	56
2541	55
2542	60
2543	42
2544	52
2545	52
2546	50
2547	62
2548	40
2549	48
2550	47
2551	49
2552	42
2553	49
2554	41
2555	49
2556	50
2557	50
2558	55
2559	51
2560	47
2561	61
2562	47
2563	52
2564	64
2565	52
2566	38
2567	57
2568	53
2569	56
2570	50
2571	40
2572	42
2573	50
2574	52
2575	62
2576	45
2577	46
2578	49
2579	36
2580	61
2581	55
2582	48
2583	52
2584	50
2585	50
2586	52
2587	53
2588	52
2589	43
2590	44
2591	53
2592	53
2593	50
2594	56
2595	49
2596	48
2597	49
2598	58
2599	48
2600	53
2601	57
2602	47
2603	44
2604	46
2605	49
2606	45
2607	55
2608	58
2609	41
2610	56
2611	45
2612	50
2613	48
2614	45
2615	51
2616	56
2617	65
2618	60
2619	40
2620	45
2621	39
2622	46
2623	49
2624	44
2625	51
2626	42
2627	43
2628	43
2629	59
2630	42
2631	49
2632	43
2633	49
2634	43
2635	52
2636	56
2637	46
2638	46
2639	49
2640	47
2641	41
2642	45
2643	56
2644	46
2645	42
2646	47
2647	37
2648	50
2649	46
2650	47
2651	51
2652	43
2653	57
2654	45
2655	56
2656	56
2657	56
2658	40
2659	54
2660	32
2661	50
2662	55
2663	45
2664	40
2665	53
2666	49
2667	47
2668	57
2669	33
2670	33
2671	53
2672	47
2673	44
2674	49
2675	47
2676	56
2677	52
2678	38
2679	48
2680	58
2681	49
2682	59
2683	44
2684	48
2685	51
2686	54
2687	51
2688	45
2689	56
2690	52
2691	57
2692	48
2693	38
2694	39
2695	52
2696	34
2697	43
2698	66
2699	48
2700	49
2701	45
2702	34
2703	43
2704	50
2705	43
2706	46
2707	36
2708	48
2709	52
2710	43
2711	49
2712	43
2713	36
2714	44
2715	52
2716	44
2717	36
2718	47
2719	41
2720	44
2721	46
2722	43
2723	45
2724	54
2725	46
2726	41
2727	45
2728	63
2729	34
2730	45
2731	58
2732	45
2733	32
2734	45
2735	45
2736	64
2737	41
2738	48
2739	39
2740	30
2741	54
2742	38
2743	48
2744	46
2745	48
2746	46
2747	39
2748	42
2749	41
2750	39
2751	50
2752	38
2753	37
2754	49
2755	48
2756	45
2757	44
2758	38
2759	47
2760	42
2761	42
2762	44
2763	44
2764	50
2765	46
2766	44
2767	49
2768	50
2769	35
2770	53
2771	50
2772	42
2773	44
2774	48
2775	39
2776	46
2777	48
2778	48
2779	44
2780	43
2781	50
2782	39
2783	38
2784	49
2785	44
2786	32
2787	39
2788	44
2789	30
2790	53
2791	34
2792	45
2793	42
2794	37
2795	44
2796	36
2797	42
2798	40
2799	28
2800	38
2801	38
2802	40
2803	34
2804	44
2805	54
2806	37
2807	34
2808	36
2809	42
2810	35
2811	45
2812	37
2813	37
2814	35
2815	37
2816	31
2817	46
2818	42
2819	38
2820	47
2821	39
2822	33
2823	46
2824	38
2825	39
2826	52
2827	31
2828	38
2829	41
2830	42
2831	40
2832	43
2833	39
2834	37
2835	34
2836	51
2837	34
2838	36
2839	40
2840	42
2841	38
2842	40
2843	55
2844	45
2845	31
2846	42
2847	42
2848	37
2849	40
2850	45
2851	42
2852	46
2853	38
2854	46
2855	42
2856	28
2857	39
2858	51
2859	48
2860	41
2861	37
2862	43
2863	34
2864	46
2865	35
2866	31
2867	37
2868	41
2869	49
2870	47
2871	37
2872	34
2873	42
2874	41
2875	36
2876	36
2877	40
2878	31
2879	24
2880	44
2881	40
2882	31
2883	41
2884	41
2885	40
2886	35
2887	34
2888	36
