0.560000	-1.886591	9.866950	23.113087	0.051712	-1.614542	2.452270	18.780537	0.228300	1.151330	-0.025761
0.560040	-1.886591	9.866950	23.113087	0.051712	-1.614542	2.452270	18.780537	0.228300	1.154377	-0.025761
0.560080	-1.833368	9.866950	23.113087	0.051712	-1.614542	2.452270	18.780537	0.228300	1.154377	-0.025761
0.560120	-1.833368	9.866950	23.113087	0.051712	-1.614542	2.452270	18.780537	-0.973958	1.154377	-0.271710
0.560160	-1.833368	9.866950	23.113087	0.051712	-1.665333	2.452270	18.780537	-0.973958	1.154377	-0.271710
0.560200	-1.833368	9.866950	23.113087	0.051712	-1.665333	2.452270	18.780537	-0.973958	1.154377	-0.271710
0.560240	-1.833368	9.866950	23.113087	0.007713	-1.665333	2.452270	18.780537	-0.973958	1.154377	-0.271710
0.560280	-1.833368	9.866950	3.314134	0.007713	-1.665333	2.452270	18.780537	-0.973958	1.154377	-0.271710
0.560320	-1.833368	9.936336	3.314134	0.007713	-1.665333	2.452270	18.780537	-0.973958	1.154377	-0.271710
0.560360	-1.833368	9.936336	3.314134	0.007713	-1.665333	2.452270	19.620802	-0.973958	1.154377	-0.271710
0.560401	-1.833368	9.936336	3.314134	0.007713	-1.665333	2.452270	19.620802	-0.973958	1.154377	-0.271710
0.560441	-1.833368	9.936336	3.314134	0.007713	-1.665333	2.452270	19.620802	-0.973958	1.154377	-0.271710
0.560481	-1.833368	9.936336	3.314134	0.007713	-1.665333	2.452270	19.620802	-0.973958	0.993788	-0.271710
0.560521	-1.833368	9.936336	3.314134	0.007713	-1.180418	2.452270	19.620802	-0.973958	0.993788	-0.271710
0.560561	-1.833368	9.742999	3.314134	0.007713	-1.180418	2.452270	19.620802	-0.973958	0.993788	-0.271710
0.560601	-1.833368	9.742999	3.314134	0.007713	-1.180418	2.452270	19.620802	-0.973958	0.993788	-0.271710
0.560641	-1.833368	9.742999	3.314134	-0.004295	0.410394	2.452270	19.620802	-0.973958	0.993788	-0.271710
0.560681	-1.833368	9.742999	3.314134	-0.004295	0.410394	3.709867	19.620802	-0.973958	0.993788	-0.271710
0.560721	-1.833368	9.742999	3.314134	-0.004295	0.410394	3.709867	19.620802	-0.973958	0.993788	-0.271710
0.560761	-1.833368	9.742999	3.314134	-0.004295	0.410394	3.709867	15.658691	-0.973958	0.971776	-0.271710
0.560801	-1.833368	9.742999	3.314134	-0.004295	0.410394	3.709867	15.658691	-0.973958	0.971776	-0.271710
0.560841	-1.833368	9.742999	3.314134	-0.004295	0.410394	3.709867	15.658691	-0.973958	0.971776	-0.210962
0.560881	-1.871739	9.742999	3.314134	-0.004295	0.410394	3.709867	15.658691	-0.973958	0.971776	-0.210962
0.560921	-1.871739	9.742999	3.314134	-0.004295	0.410394	3.709867	0.861403	-0.973958	0.971776	-0.210962
0.560961	-1.871739	9.742999	3.314134	-0.004295	0.410394	3.709867	0.861403	-0.973958	0.971776	-0.333945
0.561001	-1.871739	9.742999	3.314134	-0.004295	27.796051	3.709867	0.861403	-0.973958	0.971776	-0.333945
0.561041	-1.871739	9.742999	3.314134	-0.004295	27.796051	3.709867	0.861403	-0.973958	0.971776	-0.333945
0.561081	-1.871739	9.742999	3.314134	-0.004295	27.796051	3.709867	0.861403	-0.973958	0.971776	-0.333945
0.561122	-1.871739	9.742999	3.314134	-0.004295	27.796051	3.709867	0.861403	-0.973958	0.971776	-0.333945
0.561162	-1.871739	9.742999	4.421289	-0.004295	27.796051	3.709867	1.037939	-0.973958	0.971776	-0.333945
0.561202	-1.871739	9.742999	4.421289	-0.004295	27.796051	3.709867	1.037939	-0.973958	0.971776	-0.333945
0.561242	-1.710292	9.742999	4.421289	-0.004295	27.796051	3.709867	1.037939	-0.973958	0.971776	-0.333945
0.561282	-1.710292	9.742999	4.421289	-0.004295	27.796051	3.709867	1.037939	-0.973958	0.971776	-0.333945
0.561322	-1.710292	9.742999	4.421289	-0.004295	11.622061	3.709867	1.037939	-0.973958	0.971776	0.959979
0.561362	-1.710292	9.742999	4.421289	-0.004295	11.622061	3.709867	1.037939	-0.973958	0.971776	0.959979
0.561402	-1.710292	9.742999	4.421289	-0.004295	11.622061	3.709867	1.037939	-0.973958	0.971776	0.959979
0.561442	-1.710292	9.742999	4.421289	-0.004295	11.622061	3.709867	1.037939	-0.973958	0.971776	0.959979
0.561482	-1.696710	9.742999	4.421289	-0.004295	11.622061	3.776698	1.037939	-0.973958	0.971776	0.959979
0.561522	-1.696710	9.742999	4.421289	-0.004295	11.622061	3.776698	1.037939	-0.973958	0.971776	0.959979
0.561562	-1.696710	9.742999	4.421289	-0.004295	11.411079	3.776698	1.037939	-0.973958	0.971776	0.959979
0.561602	-1.696710	9.742999	4.421289	-0.004295	11.411079	3.776698	1.037939	0.134223	0.971776	0.959979
0.561642	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	1.037939	0.134223	0.971776	0.959979
0.561682	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	1.037939	0.067241	0.971776	0.959979
0.561722	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	1.037939	0.067241	0.971776	0.959979
0.561762	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	1.037939	0.678045	0.971776	0.959979
0.561802	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	-2.895716	0.678045	0.971776	0.959979
0.561843	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	-2.895716	0.678045	0.971776	0.959979
0.561883	-1.696710	9.742999	4.421289	-0.004295	11.411079	4.028492	-2.895716	0.678045	0.971776	0.959979
0.561923	-1.696710	9.742999	4.421289	-0.481495	11.411079	4.028492	-2.895716	0.678045	0.971776	0.959979
0.561963	-1.696710	9.742999	4.421289	-0.481495	11.411079	4.028492	-2.895716	0.678045	0.971776	0.959979
0.562003	-1.696710	9.742999	4.421289	-0.481495	11.411079	4.028492	-2.895716	0.678045	0.971776	0.959979
0.562043	-1.696710	9.742999	4.385204	-0.481495	11.411079	4.028492	-2.895716	0.678045	0.971776	0.955593
0.562083	-1.696710	9.742999	4.385204	0.095321	11.411079	4.028492	-2.895716	0.678045	0.971776	0.955593
0.562123	-1.696710	9.742999	4.385204	0.095321	11.411079	4.028492	-2.895716	0.678045	0.971776	0.955593
0.562163	-1.696710	9.742999	3.175610	0.095321	11.411079	4.028492	-2.895716	0.678045	0.971776	0.955593
0.562203	-1.696710	9.742999	3.175610	0.095321	11.411079	4.028492	-2.895716	0.678045	0.971776	0.955593
0.562243	-1.696710	9.742999	3.235563	0.095321	11.411079	4.028492	-2.895716	0.678045	0.971776	0.955593
0.562283	-1.696710	9.742999	3.328200	0.095321	11.411079	4.028492	-3.660470	0.678045	0.971776	0.955593
0.562323	-1.696710	9.742999	3.328200	0.095321	11.411079	4.028492	-3.660470	0.678045	0.971776	0.955593
0.562363	-1.696710	9.742999	3.328200	0.095321	11.411079	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562403	-1.696710	6.865687	2.812315	0.095321	11.411079	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562443	-1.696710	6.865687	2.812315	0.095321	11.411079	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562483	-1.696710	6.865687	2.841753	0.095321	33.127167	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562523	-1.696710	6.865687	2.841753	0.095321	33.127167	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562563	-1.696710	5.986096	2.841753	0.095321	33.127167	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562604	-1.696710	5.986096	2.841753	0.095321	33.127167	4.028492	-3.660470	-0.196308	0.971776	0.955593
0.562644	-1.696710	5.986096	2.841753	0.095321	12.428963	4.077038	-3.660470	-0.196308	0.971776	0.955593
0.562684	-1.696710	5.986096	2.841753	0.095321	12.428963	3.192691	-3.660470	-0.196308	0.951860	0.955593
0.562724	-1.696710	5.986096	2.841753	-85.653664	12.428963	3.192691	-3.660470	-0.196308	0.951860	0.955593
0.562764	-1.696710	5.986096	2.841753	-85.653664	12.428963	3.192691	9.724125	-0.196308	0.951860	0.955593
0.562804	-1.696710	5.986096	2.841753	-85.653664	12.428963	3.192691	9.724125	-0.196308	0.951860	0.955593
0.562844	-1.696710	5.986096	2.841753	-85.653664	12.428963	1.772318	9.724125	-0.196308	0.545033	0.955593
0.562884	-1.696710	5.986096	2.841753	-85.653664	12.428963	1.772318	9.634748	0.255961	0.545033	0.955593
0.562924	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.634748	0.255961	0.545033	0.955593
0.562964	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.634748	0.255961	0.545033	0.955593
0.563004	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.634748	0.255961	0.545033	0.955593
0.563044	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.545033	0.955593
0.563084	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.545033	0.955593
0.563124	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.545033	0.955593
0.563164	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.545033	0.905882
0.563204	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.545033	0.905882
0.563244	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.545033	0.905882
0.563284	-1.696710	5.986096	2.841753	-85.653664	12.428963	2.144659	9.000573	0.255961	0.562277	0.905882
0.563325	-1.696710	5.986096	2.787595	-85.653664	12.428963	2.144659	9.000573	0.255961	0.562277	0.905882
0.563365	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	9.000573	0.255961	0.562277	0.905882
0.563405	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	9.000573	0.278638	0.562277	0.905882
0.563445	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	9.000573	0.278638	0.562277	0.905882
0.563485	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	9.000573	0.278638	0.562277	0.442095
0.563525	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	7.978270	-1.136694	0.562277	0.442095
0.563565	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	7.978270	-1.136694	0.562277	-0.188944
0.563605	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	7.978270	-1.136694	0.562277	-0.188944
0.563645	-1.696710	5.986096	2.787595	-85.653664	65.561623	2.295057	7.978270	-1.136694	0.562277	-0.188944
0.563685	-1.696710	5.986096	2.787595	-75.881569	102.852791	2.295057	7.978270	-1.136694	0.562277	-0.188944
0.563725	-1.696710	5.986096	2.787595	-75.881569	102.852791	2.295057	7.978270	-1.136694	0.562277	-0.188944
0.563765	-1.696710	5.986096	2.787595	-75.881569	102.852791	2.295057	7.978270	-1.136694	0.562277	-0.188944
