0.560000	0.150485	0.844712	10000000.000000	10000000.000000	0.052331	0.905908	0.090654	0.894947	-nan	10000000.000000	0.730615	0.653333	0.863134	0.466849	10000000.000000	1.000000	0.871255	0.383037	0.165845	0.742574
0.560040	1.365915	0.363980	10000000.000000	10000000.000000	0.795275	0.198539	10000000.000000	10000000.000000	0.277259	0.571429	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.472061	0.246154	10000000.000000	10000000.000000
0.560080	0.990210	0.294118	3.627875	0.134128	1.254266	0.141243	1.317378	0.357929	0.813306	0.487089	1.160682	0.165200	10000000.000000	10000000.000000	10000000.000000	1.000000	10000000.000000	1.000000	1.299735	0.274169
0.560120	2.233612	0.267679	2.987203	0.146220	1.698428	0.368447	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.076707	0.408189	1.565171	0.128205	2.343498	0.035326	10000000.000000	10000000.000000	0.247551	0.779685
0.560160	0.005142	0.995223	0.516478	0.581254	0.953576	0.455215	10000000.000000	10000000.000000	1.401959	0.371489	10000000.000000	1.000000	0.961462	0.225225	0.733921	0.480769	2.500271	0.188825	2.285318	0.018426
0.560200	10000000.000000	1.000000	1.454333	0.097030	1.022936	0.276753	0.646989	0.275832	0.112059	0.838551	0.595619	0.422297	1.752421	0.180451	2.112736	0.194925	0.695241	0.004098	10000000.000000	10000000.000000
0.560240	0.107731	0.911891	0.727433	0.436202	0.000000	1.000000	1.345521	0.175000	1.534610	0.363065	-0.000000	1.000000	0.195783	0.774971	3.632474	0.162906	10000000.000000	10000000.000000	10000000.000000	10000000.000000
0.560280	0.508842	0.435556	10000000.000000	10000000.000000	0.991620	0.215227	0.601137	0.303318	10000000.000000	10000000.000000	0.068499	0.921746	1.414300	0.250000	0.610162	0.389401	0.690279	0.501381	0.831300	0.501075
0.560320	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.454333	0.097030	1.228801	0.306038	0.313641	0.723247	2.274600	0.223346	2.643212	0.072097	10000000.000000	1.000000	0.798514	0.680074
0.560360	0.436501	0.317669	0.781397	0.430411	1.318335	0.318182	10000000.000000	1.000000	0.564314	0.326841	10000000.000000	10000000.000000	0.184942	0.864865	0.488001	0.449123	3.921097	0.142045	3.809781	0.121234
0.560401	0.901809	0.398921	0.333523	0.593926	1.851947	0.215426	1.525345	0.301495	1.078229	0.239130	1.763448	0.397059	1.156434	0.358974	10000000.000000	10000000.000000	1.109335	0.179402	0.963805	0.224436
0.560441	10000000.000000	10000000.000000	0.648475	0.274973	2.848481	0.207830	0.393076	0.517501	1.173520	0.214161	1.219422	0.342427	10000000.000000	10000000.000000	1.264218	0.192653	0.978426	0.219557	10000000.000000	1.000000
0.560481	0.856884	0.537281	1.796716	0.278321	1.010955	0.379447	10000000.000000	10000000.000000	0.457459	0.518214	10000000.000000	10000000.000000	2.508958	0.000448	10000000.000000	10000000.000000	10000000.000000	10000000.000000	0.270476	0.773129
0.560521	0.255421	0.802301	1.969926	0.197531	10000000.000000	10000000.000000	10000000.000000	10000000.000000	0.831884	0.626673	0.652118	0.503356	10000000.000000	10000000.000000	0.418282	0.719324	1.620344	0.124514	0.518740	0.509284
0.560561	10000000.000000	10000000.000000	0.972917	0.321139	10000000.000000	10000000.000000	10000000.000000	1.000000	-nan	10000000.000000	0.601166	0.380711	1.886933	0.228436	0.010931	0.992556	1.354890	0.340971	0.003798	0.995902
0.560601	0.031111	0.935567	10000000.000000	10000000.000000	10000000.000000	10000000.000000	-nan	10000000.000000	1.776908	0.136744	10000000.000000	10000000.000000	-0.000000	1.000000	0.064994	0.892969	1.256715	0.236121	1.433547	0.352617
0.560641	1.261764	0.387068	0.894417	0.326841	1.731840	0.047781	10000000.000000	10000000.000000	0.583304	0.428783	1.319610	0.371130	0.596088	0.675676	10000000.000000	1.000000	10000000.000000	10000000.000000	0.605271	0.714567
0.560681	2.477283	0.023286	0.941260	0.446469	10000000.000000	1.000000	0.618431	0.292725	10000000.000000	10000000.000000	0.611899	0.374838	1.066068	0.402318	0.668352	0.453704	0.505285	0.437838	1.462859	0.300014
0.560721	10000000.000000	10000000.000000	-nan	10000000.000000	1.249450	0.196018	0.045965	0.906716	0.320511	0.525711	0.645401	0.276753	1.349246	0.311007	0.601166	0.380711	1.858641	0.330090	0.759465	0.587330
0.560761	1.013898	0.208068	10000000.000000	10000000.000000	1.296442	0.218065	0.370538	0.663717	10000000.000000	10000000.000000	1.835903	0.092592	0.219723	0.750000	0.307701	0.710483	0.345139	0.501381	1.324053	0.179523
0.560801	1.939107	0.148876	0.776390	0.417215	1.778670	0.273674	10000000.000000	1.000000	1.207304	0.379341	-nan	10000000.000000	0.029996	0.960133	10000000.000000	10000000.000000	1.012734	0.518519	0.812173	0.538216
0.560841	1.673854	0.116047	10000000.000000	10000000.000000	1.394273	0.288285	10000000.000000	10000000.000000	1.859795	0.329897	1.061114	0.243902	1.236519	0.199007	10000000.000000	10000000.000000	2.552541	0.283325	10000000.000000	10000000.000000
0.560881	0.193319	0.776750	1.235190	0.145938	0.686038	0.336770	1.527594	0.224436	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.337438	0.121805	0.568153	0.324324
0.560921	0.022538	0.975806	10000000.000000	10000000.000000	0.832699	0.437110	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	2.092422	0.098602	0.845302	0.358974	0.000698	0.999245
0.560961	1.517283	0.303258	0.666281	0.387352	0.685180	0.337187	0.709115	0.458061	3.201680	0.013559	0.008102	0.982195	10000000.000000	10000000.000000	10000000.000000	10000000.000000	-nan	10000000.000000	10000000.000000	10000000.000000
0.561001	10000000.000000	10000000.000000	1.090209	0.184901	1.373861	0.169173	10000000.000000	10000000.000000	0.255370	0.641026	10000000.000000	1.000000	10000000.000000	10000000.000000	0.648475	0.274973	1.352482	0.206612	0.062810	0.914233
0.561041	2.772589	0.040000	0.591560	0.533333	10000000.000000	10000000.000000	0.045694	0.958589	10000000.000000	0.619048	0.482197	0.649632	1.699040	0.112193	1.417981	0.016949	0.523622	0.546395	1.102512	0.335518
0.561081	1.740078	0.119617	1.350711	0.355263	10000000.000000	10000000.000000	0.000916	0.999009	0.980316	0.505244	0.589305	0.425607	0.288461	0.855151	0.942289	0.510618	0.739899	0.536010	2.372360	0.365672
0.561122	10000000.000000	10000000.000000	0.085980	0.834469	0.004612	0.995575	10000000.000000	10000000.000000	0.406341	0.597682	1.213541	0.084906	10000000.000000	10000000.000000	10000000.000000	10000000.000000	2.141700	0.190588	-nan	10000000.000000
0.561162	1.130570	0.276753	1.186498	0.158353	10000000.000000	10000000.000000	0.504107	0.438596	2.245568	0.227129	10000000.000000	0.411765	0.389409	0.460432	0.763557	0.301110	1.111800	0.230033	0.222130	0.800019
0.561202	0.209129	0.845000	10000000.000000	10000000.000000	10000000.000000	1.000000	10000000.000000	10000000.000000	1.319211	0.324324	10000000.000000	10000000.000000	10000000.000000	1.000000	1.581204	0.233302	1.558552	0.217937	0.489965	0.576478
0.561242	10000000.000000	1.000000	0.411440	0.503356	0.998132	0.372093	10000000.000000	10000000.000000	1.496938	0.145617	1.089736	0.185039	10000000.000000	10000000.000000	1.980161	0.028970	1.684392	0.193010	10000000.000000	10000000.000000
0.561282	2.006522	0.224566	10000000.000000	10000000.000000	1.974936	0.216582	0.651177	0.273415	1.249235	0.231481	0.881396	0.443565	1.398969	0.412088	0.641803	0.358974	10000000.000000	1.000000	0.883083	0.365854
0.561322	10000000.000000	10000000.000000	0.937939	0.461936	0.266315	0.803798	10000000.000000	10000000.000000	2.321505	0.114961	10000000.000000	0.333333	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.079657	0.187986	10000000.000000	10000000.000000
0.561362	0.611882	0.296703	0.613329	0.387148	0.468343	0.395161	0.965934	0.298199	1.493929	0.231679	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.599020	0.371228	0.694559	0.002747
0.561402	1.212270	0.204721	2.184068	0.051136	1.015031	0.257227	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.033387	0.201957	4.241363	0.121234	10000000.000000	10000000.000000	0.568153	0.324324	10000000.000000	10000000.000000
0.561442	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	0.492181	0.377159	0.585124	0.427817	2.470809	0.134731	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.035100	0.430025	0.370980	0.535168
0.561482	0.648465	0.505105	2.145917	0.285714	3.075343	0.172857	0.940040	0.332355	2.498554	0.317782	1.471012	0.274351	0.601166	0.380711	0.987468	0.216582	0.564321	0.423133	1.485021	0.090966
0.561522	2.356700	0.034091	0.463654	0.704627	10000000.000000	10000000.000000	10000000.000000	10000000.000000	0.595619	0.422297	10000000.000000	10000000.000000	0.865867	0.338858	1.593614	0.324134	0.275627	0.790668	1.503364	0.277778
0.561562	0.611882	0.296703	10000000.000000	10000000.000000	1.213727	0.377581	1.035886	0.272040	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	10000000.000000	0.733921	0.480769	10000000.000000	1.000000	10000000.000000	10000000.000000
0.561602	0.199736	0.884617	10000000.000000	10000000.000000	1.319080	0.349896	0.676709	0.341333	1.371358	0.290189	1.613496	0.289880	0.559756	0.429406	0.913383	0.516644	0.852230	0.310662	-nan	10000000.000000
0.561642	1.886607	0.171065	0.186235	0.682331	1.162041	0.375000	1.779693	0.175583	2.395168	0.239923	0.995889	0.318467	10000000.000000	10000000.000000	0.978426	0.219557	0.107657	0.842105	10000000.000000	10000000.000000
0.561682	10000000.000000	10000000.000000	1.123938	0.330625	0.613329	0.387148	10000000.000000	10000000.000000	1.152647	0.344307	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.256250	0.288706	1.288241	0.190415	1.076808	0.188825
0.561722	1.398234	0.300000	1.456300	0.240000	0.566100	0.638336	2.083575	0.214286	0.632925	0.363609	-nan	10000000.000000	1.045594	0.400741	0.944348	0.231063	0.378557	0.470157	1.088913	0.461936
0.561762	1.454333	0.097030	1.801659	0.331497	-nan	10000000.000000	0.646989	0.275832	2.014524	0.210181	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.183620	0.211663	10000000.000000	10000000.000000	1.482488	0.320842
0.561802	10000000.000000	10000000.000000	0.000853	0.999077	0.611882	0.296703	1.697382	0.271508	0.870943	0.164745	1.153481	0.167144	0.854684	0.459989	0.601341	0.578571	0.965227	0.376420	1.011031	0.303030
0.561843	0.071851	0.886130	1.733680	0.069183	1.182996	0.222262	0.538626	0.536876	2.802084	0.037975	0.000000	1.000000	1.739157	0.081103	10000000.000000	10000000.000000	10000000.000000	10000000.000000	0.578687	0.418605
0.561883	10000000.000000	10000000.000000	1.957730	0.145938	1.136512	0.399340	10000000.000000	10000000.000000	0.961164	0.225326	10000000.000000	10000000.000000	10000000.000000	10000000.000000	1.182428	0.243478	0.990365	0.474829	10000000.000000	10000000.000000
