426	66
427	67
428	65
429	50
430	68
431	54
432	69
433	76
434	58
435	60
436	70
437	64
438	54
439	68
440	57
441	50
442	53
443	70
444	70
445	61
446	70
447	57
448	66
449	60
450	54
451	55
452	58
453	63
454	70
455	54
456	51
457	63
458	46
459	66
460	42
461	62
462	53
463	53
464	52
465	61
466	50
467	46
468	47
469	62
470	49
471	52
472	57
473	57
474	59
475	51
476	72
477	56
478	58
479	55
480	58
481	51
482	56
483	52
484	47
485	53
486	61
487	54
488	56
489	55
490	53
491	61
492	52
493	45
494	51
495	55
496	52
497	38
498	58
499	40
500	45
501	60
502	48
503	50
504	48
505	46
506	42
507	41
508	54
509	45
510	49
511	43
512	59
513	51
514	42
515	41
516	48
517	43
518	45
519	52
520	46
521	46
522	45
523	49
524	39
525	52
526	49
527	40
528	39
529	50
530	55
531	40
532	48
533	47
534	39
535	46
536	37
537	38
538	46
539	41
540	48
541	44
542	46
543	38
544	45
545	33
546	44
547	53
548	39
549	41
550	46
551	39
552	52
553	37
554	41
555	44
556	42
557	43
558	38
559	41
560	47
561	42
562	40
563	41
564	28
565	46
566	50
567	39
568	52
569	42
570	48
571	42
572	36
573	32
574	38
575	34
576	31
577	25
578	35
579	39
580	36
581	42
582	46
583	45
584	45
585	36
586	41
587	46
588	48
589	36
590	44
591	41
592	52
593	37
594	45
595	33
596	37
597	44
598	46
599	53
600	33
601	34
602	37
603	36
604	22
605	39
606	39
607	35
608	47
609	24
610	30
611	44
612	48
613	38
614	34
615	31
616	34
617	35
618	40
619	30
620	30
621	27
622	33
623	37
624	36
625	43
626	41
627	24
628	35
629	35
630	35
631	36
632	37
633	29
634	27
635	34
636	26
637	38
638	29
639	43
640	28
641	37
642	37
643	33
644	32
645	37
646	40
647	33
648	46
649	33
650	31
651	30
652	32
653	23
654	35
655	27
656	26
657	33
658	39
659	22
660	31
661	34
662	28
663	24
664	25
665	44
666	36
667	31
668	26
669	43
670	23
671	41
672	35
673	22
674	36
675	39
676	35
677	40
678	23
679	39
680	30
681	29
682	29
683	33
684	39
685	33
686	25
687	26
688	27
689	35
690	38
691	22
692	32
693	30
694	40
695	40
696	36
697	28
698	34
699	25
700	39
701	34
702	31
703	29
704	23
705	36
706	28
707	25
708	25
709	32
710	39
711	31
712	34
713	26
714	20
715	21
716	31
717	27
718	27
719	24
720	41
721	33
722	21
723	27
724	30
725	31
726	28
727	20
728	19
729	34
730	30
731	30
732	25
733	26
734	30
735	28
736	24
737	29
738	32
739	25
740	25
741	23
742	26
743	24
744	30
745	33
746	28
747	30
748	31
749	27
750	34
751	29
752	27
753	30
754	27
755	33
756	30
757	34
758	27
759	30
760	36
761	26
762	33
763	24
764	34
765	32
766	37
767	32
768	26
769	32
770	19
771	29
772	25
773	31
774	26
775	30
776	24
777	38
778	31
779	30
780	33
781	29
782	27
783	36
784	27
785	24
786	27
787	30
788	24
789	24
790	21
791	28
792	21
793	30
794	15
795	26
796	27
797	32
798	29
799	28
800	42
801	33
802	21
803	27
804	29
805	25
806	29
807	30
808	32
809	25
810	20
811	31
812	28
813	24
814	30
815	24
816	34
817	36
818	27
819	23
820	28
821	31
822	16
823	31
824	30
825	29
826	29
827	19
828	21
829	26
830	32
831	32
832	34
833	34
834	32
835	27
836	27
837	27
838	18
839	19
840	31
841	32
842	34
843	24
844	28
845	22
846	26
847	32
848	23
849	21
850	29
851	35
852	24
853	25
854	18
855	26
856	26
857	38
858	24
859	24
860	32
861	20
862	33
863	30
864	38
865	23
866	20
867	17
868	26
869	19
870	18
871	34
872	17
873	25
874	17
875	24
876	31
877	27
878	22
879	31
880	31
881	29
882	29
883	26
884	28
885	18
886	23
887	23
888	30
889	31
890	14
891	22
892	19
893	29
894	24
895	28
896	20
897	33
898	26
899	29
900	29
901	24
902	26
903	27
904	18
905	29
906	34
907	31
908	22
909	22
910	30
911	27
912	34
913	23
914	21
915	31
916	18
917	23
918	19
919	23
920	23
921	16
922	35
923	30
924	21
925	20
926	23
927	25
928	23
929	27
930	17
931	29
932	21
933	17
934	23
935	24
936	20
937	24
938	20
939	15
940	34
941	25
942	19
943	16
944	22
945	22
946	29
947	26
948	25
949	32
950	23
951	23
952	21
953	28
954	22
955	24
956	34
957	24
958	34
959	23
960	39
961	19
962	33
963	26
964	19
965	21
966	29
967	19
968	26
969	33
970	31
971	20
972	23
973	21
974	22
975	26
976	27
977	23
978	25
979	38
980	24
981	20
982	22
983	19
984	21
985	27
986	24
987	24
988	32
989	24
990	32
991	20
992	27
993	24
994	29
995	15
996	26
997	24
998	18
999	23
1000	13
1001	23
1002	17
1003	19
1004	26
1005	21
1006	19
1007	24
1008	22
1009	21
1010	20
1011	18
1012	18
1013	36
1014	23
1015	19
1016	25
1017	24
1018	20
1019	23
1020	21
1021	30
1022	31
1023	24
1024	25
1025	22
1026	12
1027	19
1028	36
1029	25
1030	30
1031	23
1032	18
1033	25
1034	31
1035	21
1036	36
1037	22
1038	24
1039	26
1040	26
1041	25
1042	21
1043	30
1044	23
1045	28
1046	32
1047	27
1048	19
1049	22
1050	23
1051	23
1052	17
1053	23
1054	26
1055	28
1056	24
1057	23
1058	26
1059	25
1060	22
1061	27
1062	19
1063	26
1064	21
1065	28
1066	19
1067	21
1068	22
1069	23
1070	32
1071	25
1072	27
1073	19
1074	24
1075	23
1076	33
1077	17
1078	15
1079	27
1080	20
1081	25
1082	31
1083	16
1084	23
1085	21
1086	31
1087	14
1088	22
1089	26
1090	32
1091	27
1092	29
1093	31
1094	26
1095	19
1096	31
1097	16
1098	18
1099	18
1100	21
1101	23
1102	31
1103	20
1104	18
1105	24
1106	22
1107	14
1108	25
1109	19
1110	23
1111	31
1112	22
1113	27
1114	15
1115	19
1116	25
1117	21
1118	29
1119	24
1120	21
1121	36
1122	17
1123	21
1124	20
1125	21
1126	16
1127	25
1128	20
1129	15
1130	19
1131	23
1132	18
1133	15
1134	22
1135	26
1136	18
1137	18
1138	18
1139	25
1140	15
1141	17
1142	26
1143	23
1144	27
1145	13
1146	27
1147	23
1148	23
1149	37
1150	16
1151	24
1152	20
1153	20
1154	18
1155	15
1156	15
1157	17
1158	20
1159	26
1160	22
1161	27
1162	17
1163	15
1164	22
1165	17
1166	26
1167	24
1168	23
1169	15
1170	17
1171	24
1172	18
1173	18
1174	22
1175	26
1176	24
1177	15
1178	24
1179	23
1180	21
1181	30
1182	24
1183	23
1184	18
1185	25
1186	9
1187	23
1188	17
1189	22
1190	29
1191	14
1192	23
1193	20
1194	24
1195	15
1196	23
1197	20
1198	19
1199	22
1200	16
1201	27
1202	24
1203	27
1204	19
1205	11
1206	16
1207	26
1208	18
1209	20
1210	16
1211	24
1212	24
1213	19
1214	20
1215	16
1216	24
1217	21
1218	15
1219	18
1220	25
1221	20
1222	26
1223	20
1224	27
1225	30
1226	22
1227	20
1228	14
1229	20
1230	22
1231	23
1232	28
1233	28
1234	24
1235	31
1236	16
1237	24
1238	20
1239	25
1240	20
1241	17
1242	23
1243	20
1244	17
1245	28
1246	21
1247	22
1248	16
1249	14
1250	15
1251	23
1252	17
1253	18
1254	24
1255	17
1256	23
1257	19
1258	22
1259	13
1260	31
1261	18
1262	21
1263	20
1264	17
1265	21
1266	30
1267	26
1268	15
1269	23
1270	22
1271	26
1272	22
1273	13
1274	24
1275	20
1276	20
1277	20
1278	16
1279	24
1280	16
1281	21
1282	25
1283	24
1284	23
1285	18
1286	23
1287	24
1288	16
1289	31
1290	15
1291	22
1292	19
1293	30
1294	21
1295	25
1296	17
1297	17
1298	19
1299	21
1300	25
1301	28
1302	23
1303	20
1304	21
1305	17
1306	15
1307	13
1308	24
1309	18
1310	22
1311	20
1312	19
1313	22
1314	20
1315	18
1316	12
1317	23
1318	23
1319	22
1320	12
1321	23
1322	18
1323	19
1324	20
1325	19
1326	22
1327	25
1328	21
1329	27
1330	20
1331	19
1332	23
1333	19
1334	19
1335	26
1336	27
1337	20
1338	19
1339	20
1340	19
1341	32
1342	24
1343	14
1344	13
1345	23
1346	16
1347	16
1348	23
1349	22
1350	16
1351	18
1352	22
1353	30
1354	27
1355	16
1356	21
1357	26
1358	23
1359	25
1360	24
1361	23
1362	22
1363	17
1364	25
1365	17
1366	21
1367	24
1368	22
1369	20
1370	17
1371	18
1372	17
1373	19
1374	26
1375	15
1376	19
1377	30
1378	21
1379	17
1380	18
1381	23
1382	18
1383	11
1384	19
1385	17
1386	15
1387	22
1388	23
1389	15
1390	15
1391	26
1392	20
1393	22
1394	20
1395	19
1396	14
1397	18
1398	29
1399	17
1400	14
1401	18
1402	15
1403	19
1404	20
1405	19
1406	18
1407	32
1408	17
1409	23
1410	24
1411	24
1412	21
1413	29
1414	10
1415	24
1416	18
1417	20
1418	19
1419	30
1420	16
1421	17
1422	23
1423	26
1424	26
1425	24
1426	21
1427	19
1428	28
1429	23
1430	20
1431	17
1432	13
1433	24
1434	22
1435	25
1436	28
1437	13
1438	18
1439	23
1440	12
1441	21
1442	24
1443	13
1444	13
1445	19
1446	30
1447	24
1448	27
1449	15
1450	15
1451	20
1452	28
1453	21
1454	24
1455	16
1456	21
1457	14
1458	22
1459	21
1460	15
1461	21
1462	13
1463	25
1464	24
1465	26
1466	18
1467	27
1468	25
1469	15
1470	18
1471	20
1472	17
1473	31
1474	22
1475	16
1476	15
1477	17
1478	17
1479	24
1480	21
1481	22
1482	22
1483	14
1484	16
1485	17
1486	26
1487	26
1488	26
1489	31
1490	17
1491	18
1492	22
1493	28
1494	26
1495	27
1496	17
1497	18
1498	20
1499	17
1500	15
1501	16
1502	16
1503	23
1504	23
1505	20
1506	31
1507	22
1508	21
1509	18
1510	20
1511	24
1512	18
1513	22
1514	16
1515	21
1516	20
1517	18
1518	23
1519	16
1520	22
1521	25
1522	26
1523	29
1524	26
1525	24
1526	18
1527	18
1528	22
1529	23
1530	23
1531	15
1532	18
1533	14
1534	22
1535	17
1536	17
1537	25
1538	22
1539	20
1540	24
1541	21
1542	20
1543	13
1544	20
1545	23
1546	22
1547	24
1548	16
1549	22
1550	24
1551	20
1552	22
1553	26
1554	20
1555	22
1556	28
1557	20
1558	19
1559	22
1560	34
1561	18
1562	15
1563	21
1564	24
1565	13
1566	33
1567	19
1568	26
1569	19
1570	23
1571	18
1572	20
1573	21
1574	28
1575	13
1576	25
1577	23
1578	15
1579	21
1580	19
1581	8
1582	16
1583	18
1584	15
1585	21
1586	17
1587	16
1588	21
1589	17
1590	20
1591	16
1592	17
1593	21
1594	17
1595	17
1596	17
1597	27
1598	24
1599	22
1600	16
1601	20
1602	13
1603	18
1604	20
1605	17
1606	16
1607	16
1608	20
1609	16
1610	16
1611	13
1612	24
1613	17
1614	19
1615	22
1616	18
1617	18
1618	14
1619	13
1620	24
1621	17
1622	21
1623	16
1624	15
1625	23
1626	17
1627	19
1628	13
1629	17
1630	14
1631	13
1632	20
1633	9
1634	16
1635	17
1636	10
1637	19
1638	13
1639	20
1640	21
1641	27
1642	15
1643	19
1644	14
1645	19
1646	9
1647	21
1648	22
1649	19
1650	17
1651	18
1652	23
1653	26
1654	16
1655	23
1656	13
1657	19
1658	14
1659	16
1660	10
1661	18
1662	28
1663	22
1664	19
1665	17
1666	17
1667	25
1668	14
1669	24
1670	17
1671	20
1672	16
1673	16
1674	16
1675	22
1676	13
1677	22
1678	12
1679	20
1680	10
1681	24
1682	16
1683	15
1684	8
1685	17
1686	12
1687	15
1688	13
1689	17
1690	10
1691	16
1692	17
1693	17
1694	20
1695	19
1696	18
1697	17
1698	11
1699	20
1700	18
1701	19
1702	20
1703	14
1704	16
1705	20
1706	20
1707	15
1708	16
1709	14
1710	12
1711	13
1712	20
1713	12
1714	18
1715	13
1716	25
1717	13
1718	18
1719	11
1720	16
1721	15
1722	6
1723	7
1724	19
1725	17
1726	18
1727	21
1728	13
1729	20
1730	17
1731	16
1732	23
1733	20
1734	21
1735	15
1736	13
1737	17
1738	11
1739	17
1740	19
1741	15
1742	9
1743	13
1744	13
1745	12
1746	17
1747	17
1748	15
1749	19
1750	16
1751	13
1752	14
1753	18
1754	11
1755	18
1756	20
1757	15
1758	15
1759	16
1760	16
1761	15
1762	20
1763	16
1764	12
1765	15
1766	13
1767	13
1768	15
1769	11
1770	14
1771	18
1772	22
1773	10
1774	16
1775	17
1776	14
1777	11
1778	15
1779	10
1780	17
1781	13
1782	8
1783	14
1784	13
1785	12
1786	18
1787	18
1788	13
1789	9
1790	13
1791	20
1792	19
1793	19
1794	19
1795	16
1796	12
1797	8
1798	13
1799	15
1800	9
1801	20
1802	24
1803	10
1804	13
1805	18
1806	5
1807	11
1808	8
1809	15
1810	18
1811	16
1812	6
1813	14
1814	10
1815	12
1816	18
1817	16
1818	13
1819	18
1820	17
1821	15
1822	6
1823	13
1824	14
1825	13
1826	12
1827	17
1828	19
1829	11
1830	18
1831	10
1832	15
1833	14
1834	11
1835	7
1836	11
1837	16
1838	16
1839	7
1840	10
1841	13
1842	13
1843	18
1844	15
1845	13
1846	11
1847	13
1848	10
1849	6
1850	14
1851	10
1852	10
1853	17
1854	15
1855	11
1856	8
1857	16
1858	10
1859	14
1860	13
1861	10
1862	11
1863	15
1864	8
1865	8
1866	10
1867	15
1868	9
1869	18
1870	17
1871	12
1872	13
1873	13
1874	10
1875	9
1876	9
1877	13
1878	8
1879	13
1880	13
1881	14
1882	10
1883	10
1884	13
1885	7
1886	11
1887	12
1888	6
1889	11
1890	6
1891	13
1892	8
1893	17
1894	14
1895	8
1896	5
1897	6
1898	8
1899	12
1900	9
1901	7
1902	14
1903	8
1904	11
1905	8
1906	7
1907	7
1908	9
1909	13
1910	6
1911	7
1912	8
1913	4
1914	11
1915	13
1916	8
1917	9
1918	8
1919	8
1920	13
1921	11
1922	8
1923	4
1924	10
1925	8
1926	7
1927	11
1928	5
1929	6
1930	7
1931	6
1932	13
1933	8
1934	6
1935	10
1936	11
1937	7
1938	3
1939	7
1940	10
1941	12
1942	8
1943	6
1944	4
1945	11
1946	9
1947	6
1948	8
1949	8
1950	5
1951	8
1952	13
1953	11
1954	10
1955	11
1956	10
1957	4
1958	5
1959	9
1960	6
1961	8
1962	6
1963	3
1964	8
1965	9
1966	5
1967	6
1968	7
1969	9
1970	5
1971	4
1972	5
1973	4
1974	7
1975	12
1976	13
1977	11
1978	12
1979	10
1980	6
1981	3
1982	2
1983	6
1984	10
1985	6
1986	5
1987	4
1988	5
1989	10
1990	10
1991	8
1992	3
1993	5
1994	6
1995	4
1996	3
1997	7
1998	7
1999	8
2000	5
2001	7
2002	7
2003	3
2005	4
2006	6
2007	9
2008	4
2009	10
2010	4
2011	5
2012	6
2013	3
2014	4
2015	2
2016	3
2017	1
2018	3
2019	6
2020	5
2021	5
2022	4
2023	5
2024	6
2025	3
2026	6
2027	4
2028	10
2029	5
2030	8
2031	5
2032	1
2033	4
2034	5
2036	4
2037	7
2038	5
2039	7
2040	2
2041	4
2042	3
2043	5
2044	5
2045	4
2046	3
2047	4
2048	4
2049	9
2050	2
2051	2
2052	7
2053	5
2054	3
2055	3
2056	4
2057	4
2058	1
2059	3
2060	1
2061	1
2062	7
2063	2
2064	3
2065	3
2066	2
2067	2
2068	3
2069	1
2070	2
2071	4
2072	2
2073	3
2074	4
2075	4
2076	3
2077	4
2078	2
2079	4
2080	2
2081	4
2082	1
2083	3
2084	3
2085	2
2086	4
2087	1
2088	4
2089	2
2090	4
2091	1
2093	2
2094	4
2095	3
2096	1
2097	1
2098	2
2099	3
2100	3
2101	2
2102	3
2103	2
2104	3
2106	5
2108	4
2109	4
2110	4
2111	3
2112	3
2113	1
2115	2
2116	2
2117	1
2119	3
2120	3
2121	2
2122	1
2125	1
2126	2
2128	1
2129	1
2130	2
2131	2
2132	1
2134	1
2136	2
2137	3
2140	1
2141	1
2142	2
2143	1
2145	1
2146	2
2148	1
2149	2
2150	1
2151	3
2152	1
2155	2
2158	2
2160	2
2162	2
2163	2
2164	1
2165	2
2166	1
2167	1
2169	1
2170	1
2171	2
2173	1
2175	1
2179	1
2182	1
2183	2
2184	1
2188	1
2189	2
2190	1
2199	1
2203	1
2204	1
2205	1
2207	1
2208	1
2212	1
2220	1
2223	1
2225	1
2227	1
2231	1
2235	1
2237	1
2238	1
2244	1
2251	1
2260	1
2267	2
2269	1
2284	1
2292	1
2317	1
